City and Date,Date,City,Raw Number of Posts,Residual After Controlling for Time,Good Sunset,Latitude,Longitude,State Name,City Name,Date of Last Change,Missing Days (#),CO (in parts per million),NO2 (in parts per billion),SO2 (in parts per billion),Ozone (in parts per million),AQI,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
San_Francisco2016-05-02,5/2/2016,San_Francisco,143,-0.172463295,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,20,0.8,0.034,19,5/2/2016,66.3,52.4,58.1,66.3,52.4,58.1,50.8,77.1,0,0,0,,0,0,26.4,20,300.8,1016.7,51.4,9.6,,,,,2016-05-02T06:12:01,2016-05-02T20:01:33,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-03,5/3/2016,San_Francisco,92,-0.41492402,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,20.9,1.7,0.029,19,5/3/2016,65.9,53.3,57.9,65.9,53.3,57.9,50.7,77.6,0,0,0,,0,0,,17.3,291,1015.3,81.6,9.7,,,,,2016-05-03T06:10:54,2016-05-03T20:02:28,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-04,5/4/2016,San_Francisco,168,0.028888318,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,14.5,3.6,0.035,13,5/4/2016,66.6,54.4,59.6,66.6,54.4,59.6,51.2,74.8,0,0,0,,0,0,31.1,15.8,268.8,1012.3,87,9.9,,,,,2016-05-04T06:09:49,2016-05-04T20:03:23,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-05,5/5/2016,San_Francisco,172,0.075239705,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,22.7,0.8,0.034,21,5/5/2016,66.1,57.5,61.2,66.1,57.5,61.2,51.8,71.6,0,0,0,,0,0,21.9,13.2,240.7,1011.5,89.3,9.9,,,,,2016-05-05T06:08:44,2016-05-05T20:04:17,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-06,5/6/2016,San_Francisco,116,-0.361805171,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,10.3,1.7,0.027,9,5/6/2016,58.7,55.6,56.9,58.7,55.6,56.9,52.4,85.1,0.01,100,4.17,rain,0,0,,14.7,257.8,1011.5,94.4,9.5,,,,,2016-05-06T06:07:42,2016-05-06T20:05:11,1,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-07,5/7/2016,San_Francisco,205,0.207541586,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,11.6,1.4,0.027,10,5/7/2016,62.6,55.7,58.8,62.6,55.7,58.8,53,81.3,0,0,0,,0,0,19.7,9.7,244.7,1014,97.7,9.9,,,,,2016-05-07T06:06:40,2016-05-07T20:06:06,0,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-08,5/8/2016,San_Francisco,138,-0.471608572,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.3,7.6,0.7,0.033,7,5/8/2016,66.6,56.6,60,66.6,56.6,60,53.7,80.5,0,0,0,,0,0,,16.1,283.1,1014.9,79.4,9.9,,,,,2016-05-08T06:05:40,2016-05-08T20:06:59,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-09,5/9/2016,San_Francisco,110,-0.369134685,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,24.8,0.7,0.034,23,5/9/2016,66.5,54.1,58.1,66.5,54.1,58.1,50.9,78,0,0,0,,0,0,51.9,17.9,277.3,1015.1,73.9,9.8,,,,,2016-05-09T06:04:41,2016-05-09T20:07:53,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-10,5/10/2016,San_Francisco,111,-0.29025891,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,16.3,4.5,0.034,15,5/10/2016,66.8,53.4,58,66.8,53.4,58,51.8,80.7,0,0,0,,0,0,17.2,19.9,295,1015.3,66.4,9.6,,,,,2016-05-10T06:03:43,2016-05-10T20:08:46,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-11,5/11/2016,San_Francisco,109,-0.32821679,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,16.4,1.5,0.035,15,5/11/2016,66.1,52.8,57.9,66.1,52.8,57.9,51.6,80.5,0,0,0,,0,0,,17.9,301.6,1016.9,51.7,9.8,,,,,2016-05-11T06:02:47,2016-05-11T20:09:39,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-12,5/12/2016,San_Francisco,156,-0.016150491,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,17.2,0.8,0.036,16,5/12/2016,64.9,53.4,58.1,64.9,53.4,58.1,50.5,76.6,0,0,0,,0,0,,19.7,289.6,1017.5,74,9.8,,,,,2016-05-12T06:01:52,2016-05-12T20:10:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-13,5/13/2016,San_Francisco,183,0.059646935,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,10.2,0.7,0.038,9,5/13/2016,66,56.6,59.6,66,56.6,59.6,49.5,70,0,0,0,,0,0,28.9,19.6,269.9,1016.8,69.6,9.9,,,,,2016-05-13T06:00:59,2016-05-13T20:11:25,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-14,5/14/2016,San_Francisco,96,-0.458218381,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.3,6.8,1.1,0.03,6,5/14/2016,70.2,56.1,61.7,70.2,56.1,61.7,52.8,72.9,0,0,0,,0,0,25.3,18.4,268.6,1017.3,71.4,9.9,,,,,2016-05-14T06:00:07,2016-05-14T20:12:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-15,5/15/2016,San_Francisco,167,-0.284773632,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.3,6.1,0.9,0.028,6,5/15/2016,66.8,57,61.2,66.8,57,61.2,53.6,76.7,0,0,0,,0,0,38.1,22.9,266.9,1015.4,62.7,9.9,,,,,2016-05-15T05:59:17,2016-05-15T20:13:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-16,5/16/2016,San_Francisco,143,-0.157523076,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,16.7,0.9,0.029,15,5/16/2016,71.7,55.6,61.3,71.7,55.6,61.3,50.2,67.9,0,0,0,,0,0,39.1,20,269.9,1014.7,45.6,9.9,,,,,2016-05-16T05:58:28,2016-05-16T20:14:00,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-17,5/17/2016,San_Francisco,173,0.100549535,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,45.4,1.6,0.03,42,5/17/2016,87,54.6,67.5,85.6,54.6,67.4,53.2,62.1,0,0,0,,0,0,23,18.7,289.4,1013,11.3,9.9,,,,,2016-05-17T05:57:41,2016-05-17T20:14:50,0.42,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-18,5/18/2016,San_Francisco,120,-0.252432376,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,20.7,2.6,0.033,19,5/18/2016,74.5,57.1,65.3,74.5,57.1,65.3,53.4,66.2,0,0,0,,0,0,32.2,20.4,297.4,1013.9,22.9,9.7,,,,,2016-05-18T05:56:55,2016-05-18T20:15:41,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-19,5/19/2016,San_Francisco,80,-0.477792409,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,8.1,1.7,0.038,8,5/19/2016,65.1,55,59.2,65.1,55,59.2,47.7,66,0,0,0,,0,0,56.5,32,261.9,1011.7,69.5,9.8,,,,,2016-05-19T05:56:11,2016-05-19T20:16:30,0.47,Partially cloudy,Partly cloudy throughout the day.,wind,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-20,5/20/2016,San_Francisco,132,-0.247516178,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,6.7,0.9,0.033,6,5/20/2016,62,53,57.2,62,53,57.2,45,64.2,0,0,0,,0,0,36.3,25.8,269,1010.8,68,9.9,,,,,2016-05-20T05:55:29,2016-05-20T20:17:20,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-21,5/21/2016,San_Francisco,138,-0.190841342,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,8.5,0.8,0.035,8,5/21/2016,64.4,55,58.9,64.4,55,58.9,46.6,64.2,0,0,0,,0,0,26.4,17.2,261.7,1016.5,77.9,9.9,,,,,2016-05-21T05:54:48,2016-05-21T20:18:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-22,5/22/2016,San_Francisco,147,-0.400386664,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,5.8,0.7,0.028,5,5/22/2016,65.7,55.7,59.3,65.7,55.7,59.3,47.6,65.4,0,0,0,,0,0,27.7,19,269.2,1018.8,78.2,9.9,,,,,2016-05-22T05:54:09,2016-05-22T20:18:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-23,5/23/2016,San_Francisco,112,-0.341086896,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,9.5,0.8,0.026,8,5/23/2016,66.1,55.2,59.7,66.1,55.2,59.7,48.7,67.7,0,0,0,,0,0,25.3,17.9,268.4,1014.7,80,9.9,,,,,2016-05-23T05:53:31,2016-05-23T20:19:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-24,5/24/2016,San_Francisco,93,-0.385723217,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,8.4,0.7,0.024,8,5/24/2016,64.4,56.6,59.2,64.4,56.6,59.2,49.6,70.4,0,0,0,,0,0,33.3,18,265.4,1015.2,94.9,9.9,,,,,2016-05-24T05:52:56,2016-05-24T20:20:30,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-25,5/25/2016,San_Francisco,109,-0.312442939,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.3,9.2,3.2,0.031,8,5/25/2016,65,56.6,59.4,65,56.6,59.4,49.7,70.4,0,0,0,,0,0,31.2,20.2,263.4,1019.6,91.5,9.9,,,,,2016-05-25T05:52:22,2016-05-25T20:21:16,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-26,5/26/2016,San_Francisco,120,-0.222744048,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,13.8,3.3,0.046,12,5/26/2016,69.3,56.2,60.3,69.3,56.2,60.3,50,69.1,0,0,0,,0,0,31.1,19.1,259.4,1018.5,55.6,9.9,,,,,2016-05-26T05:51:49,2016-05-26T20:22:01,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-27,5/27/2016,San_Francisco,126,-0.276676495,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,14.1,3.4,0.038,13,5/27/2016,73.4,52.9,62.8,73.4,52.9,62.8,50.8,66.2,0,0,0,,0,0,,17.6,286.6,1013.5,28.3,9.8,,,,,2016-05-27T05:51:19,2016-05-27T20:22:45,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-28,5/28/2016,San_Francisco,151,-0.102636602,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,26.8,2.4,0.043,25,5/28/2016,80.7,56.3,67,80,56.3,67,48.5,53.5,0,0,0,,0,0,,17.3,299.5,1010.6,50.2,9.7,,,,,2016-05-28T05:50:50,2016-05-28T20:23:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-29,5/29/2016,San_Francisco,92,-0.732332778,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,5.5,1.3,0.039,5,5/29/2016,72.2,54.3,61.6,72.2,54.3,61.6,50.3,67.6,0,0,0,,0,0,,20.1,311.8,1014.5,22.8,9.7,,,,,2016-05-29T05:50:23,2016-05-29T20:24:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-30,5/30/2016,San_Francisco,77,-0.549522014,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,7.1,1.1,0.035,7,5/30/2016,71.8,53.9,62.1,71.8,53.9,62.1,50.5,67,0,0,0,,0,0,38,18,306.2,1014.9,50.3,9.8,,,,,2016-05-30T05:49:58,2016-05-30T20:24:53,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-05-31,5/31/2016,San_Francisco,12,-0.878408029,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,15.7,2,0.029,14,5/31/2016,76.7,54.3,63.5,76.7,54.3,63.5,52.7,69.5,0,0,0,,0,0,31.1,16.4,299.6,1011.3,22.1,9.8,,,,,2016-05-31T05:49:34,2016-05-31T20:25:33,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Diego2015-11-01,11/1/2015,San_Diego,175,-0.425029562,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.9,33,0.2,0.056,54,11/1/2015,81.4,60.8,70.3,79.7,60.8,70.2,50.9,54.2,0,0,0,,0,0,18.3,6.9,251.7,1016,10.8,9.5,,,,,2015-11-01T06:06:03,2015-11-01T16:57:49,0.65,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-02,11/2/2015,San_Diego,128,-0.273183201,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1,34,0.4,0.043,40,11/2/2015,72.4,63.1,67.3,72.4,63.1,67.3,58.6,74.2,0,0,0,,0,0,26.8,14.4,277.6,1011.3,82.5,8.8,,,,,2015-11-02T06:06:55,2015-11-02T16:56:55,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-03,11/3/2015,San_Diego,137,-0.153568729,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.3,17,0.1,0.04,37,11/3/2015,69.6,55.2,63.7,69.6,55.2,63.7,49.2,60.2,0.82,100,33.33,rain,0,0,31.1,17.1,296.6,1011.4,83.6,9.1,,,,,2015-11-03T06:07:47,2015-11-03T16:56:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-04,11/4/2015,San_Diego,202,0.152515519,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.8,29,0.2,0.041,38,11/4/2015,68.1,55.9,62.1,68.1,55.9,62.1,47.8,61.3,0.26,100,16.67,rain,0,0,25.5,18.8,277.5,1015.1,75.3,9.6,,,,,2015-11-04T06:08:39,2015-11-04T16:55:12,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-05,11/5/2015,San_Diego,169,0.007468574,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.9,43,0.3,0.042,39,11/5/2015,69.4,54.3,62,69.4,54.3,62,42.9,51.6,0,0,0,,0,0,19.7,15,343.2,1020.8,26.1,9.9,,,,,2015-11-05T06:09:31,2015-11-05T16:54:23,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-06,11/6/2015,San_Diego,160,-0.128316665,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.4,42,0.4,0.038,35,11/6/2015,72.1,53.1,62.7,72.1,53.1,62.7,40.5,45.9,0,0,0,,0,0,,12.9,326.1,1019.2,3.1,9.9,,,,,2015-11-06T06:10:24,2015-11-06T16:53:35,0.89,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-07,11/7/2015,San_Diego,20,-0.819807174,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.7,42,0.2,0.041,38,11/7/2015,75,53.8,64.3,75,53.8,64.3,40.2,43.9,0,0,0,,0,0,,12.5,322.6,1017,22.5,9.9,,,,,2015-11-07T06:11:17,2015-11-07T16:52:48,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-08,11/8/2015,San_Diego,463,1.168970204,1,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.2,37,0.3,0.05,46,11/8/2015,72.1,53.9,63.2,72.1,53.9,63.2,46.3,55.7,0,0,0,,0,0,,7.6,283.8,1015.5,19.9,9.9,,,,,2015-11-08T06:12:10,2015-11-08T16:52:03,0.96,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-09,11/9/2015,San_Diego,195,0.082281507,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,31,0.2,0.041,38,11/9/2015,68.3,58.4,62.7,68.3,58.4,62.7,51.9,68.7,0.03,100,4.17,rain,0,0,19.7,10.9,285.5,1016.2,65.8,9.7,,,,,2015-11-09T06:13:04,2015-11-09T16:51:20,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-10,11/10/2015,San_Diego,150,-0.073085653,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,36,0.2,0.042,39,11/10/2015,66.1,57.4,62.1,66.1,57.4,62.1,46.9,58.4,0.13,100,29.17,rain,0,0,25.6,17.1,311.3,1019.8,72.1,9.7,,,,,2015-11-10T06:13:58,2015-11-10T16:50:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-11,11/11/2015,San_Diego,158,-0.057247865,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.1,48,0.3,0.042,39,11/11/2015,72.6,51.1,61.4,72.6,51.1,61.4,41.6,50.8,0,0,0,,0,0,20.8,15.8,329.3,1022.4,3.3,9.9,,,,,2015-11-11T06:14:52,2015-11-11T16:49:57,1,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-12,11/12/2015,San_Diego,257,0.468696406,1,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.4,52,0.3,0.035,32,11/12/2015,71.4,49.5,60.6,71.4,49.5,60.6,36.6,43.6,0,0,0,,0,0,,13.6,326.3,1017.1,43,9.9,,,,,2015-11-12T06:15:46,2015-11-12T16:49:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-13,11/13/2015,San_Diego,155,-0.140444606,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.8,53,0.5,0.036,33,11/13/2015,74.4,50.3,61.6,74.4,50.3,61.6,32.4,36.1,0,0,0,,0,0,,11.6,331.3,1014.9,1.7,9.9,,,,,2015-11-13T06:16:40,2015-11-13T16:48:41,0.02,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-14,11/14/2015,San_Diego,212,0.169583358,0,32.701492,-117.149653,California,San Diego,11/8/2021,1,1.8,49,0.5,0.039,36,11/14/2015,74.6,50.7,62,74.6,50.7,62,39.4,46.2,0,0,0,,0,0,,8.2,268.2,1013.8,26.1,9.8,,,,,2015-11-14T06:17:35,2015-11-14T16:48:05,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-16,11/16/2015,San_Diego,122,-0.276909327,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.7,38,0.2,0.039,36,11/16/2015,62.5,55.2,59.6,62.5,55.2,59.6,35.8,41.5,0,0,0,,0,0,38.4,25.6,313.3,1016,49.6,9.7,,,,,2015-11-16T06:19:24,2015-11-16T16:46:58,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-17,11/17/2015,San_Diego,125,-0.188586363,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.2,43,0.4,0.034,31,11/17/2015,67,47.9,57.9,67,45.7,57.8,33.3,41.2,0,0,0,,0,0,19.7,10.4,337.6,1020.3,13,9.9,,,,,2015-11-17T06:20:18,2015-11-17T16:46:27,0.16,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-18,11/18/2015,San_Diego,164,-0.015525441,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.8,46,0.4,0.027,25,11/18/2015,71.6,51.2,61.1,71.6,51.2,61.1,41.9,50.8,0,0,0,,0,0,,11,323.9,1016.3,29.2,9.9,,,,,2015-11-18T06:21:13,2015-11-18T16:45:58,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-19,11/19/2015,San_Diego,127,-0.181762969,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,2,55,0.5,0.035,32,11/19/2015,77.8,53,65.4,77.8,53,65.4,40.3,43.4,0,0,0,,0,0,,12.1,330,1014.4,4.6,9.9,,,,,2015-11-19T06:22:07,2015-11-19T16:45:30,0.26,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-20,11/20/2015,San_Diego,172,-0.043723223,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,2.3,49,0.5,0.04,37,11/20/2015,76.1,54.5,64.2,76.1,54.5,64.2,48.2,58.7,0,0,0,,0,0,,6.8,269.6,1013.4,33.3,9,,,,,2015-11-20T06:23:02,2015-11-20T16:45:04,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-21,11/21/2015,San_Diego,238,0.311572131,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,2.3,54,0.4,0.035,32,11/21/2015,83.3,55.1,68.5,80.8,55.1,68.1,43.6,46.6,0,0,0,,0,0,,13.4,329.9,1013.7,15.4,9.3,,,,,2015-11-21T06:23:56,2015-11-21T16:44:40,0.37,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-22,11/22/2015,San_Diego,241,0.061689623,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.6,47,0.4,0.034,31,11/22/2015,83.3,58,68.9,80.6,58,68.4,36.2,33,0,0,0,,0,0,,10.2,325.5,1013.1,4.8,9.9,,,,,2015-11-22T06:24:51,2015-11-22T16:44:18,0.42,Clear,Clear conditions throughout the day.,clear-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-23,11/23/2015,San_Diego,195,0.103136683,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.3,41,1,0.039,36,11/23/2015,74,55.7,64.4,74,55.7,64.4,45.8,56.3,0,0,0,,0,0,,8.3,198.5,1013.5,33.6,8.3,,,,,2015-11-23T06:25:45,2015-11-23T16:43:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-24,11/24/2015,San_Diego,119,-0.210853168,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,1.3,38,0.5,0.038,35,11/24/2015,67.3,54.5,61.3,67.3,54.5,61.3,50,67.1,0,0,0,,0,0,,10.6,244.8,1014.1,79.4,8.9,,,,,2015-11-24T06:26:39,2015-11-24T16:43:39,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-25,11/25/2015,San_Diego,171,0.027798006,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.2,10,0.1,0.04,37,11/25/2015,63.3,58.1,60.5,63.3,58.1,60.5,45.1,57.7,0.09,100,16.67,rain,0,0,31.1,18.1,296.2,1013.5,86.6,9.6,,,,,2015-11-25T06:27:32,2015-11-25T16:43:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
San_Diego2015-11-26,11/26/2015,San_Diego,99,-0.316979812,0,32.701492,-117.149653,California,San Diego,11/8/2021,0,0.4,16,0.1,0.036,33,11/26/2015,63.3,54.9,58.1,63.3,54.9,58.1,43.6,59.5,0.01,100,4.17,rain,0,0,17.2,10.9,292.3,1016.1,84.8,9.9,,,,,2015-11-26T06:28:25,2015-11-26T16:43:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KNZY,KSAN,72290693112,72290023188,KMYF,72290303131"
